Frame Time(ps) RMSD(A)
3.870000000000000000e+02 3.870000000000000107e+00 1.809801981470159138e+00
3.880000000000000000e+02 3.879999999999999893e+00 1.996977398674310233e+00
3.890000000000000000e+02 3.890000000000000124e+00 1.828387915785192552e+00
3.900000000000000000e+02 3.899999999999999911e+00 2.231606880591339603e+00
3.910000000000000000e+02 3.910000000000000142e+00 1.883384046792250022e+00
3.920000000000000000e+02 3.919999999999999929e+00 1.944631740601941328e+00
3.930000000000000000e+02 3.930000000000000160e+00 1.977719467576457779e+00
3.940000000000000000e+02 3.939999999999999947e+00 1.965285002050240815e+00
3.950000000000000000e+02 3.950000000000000178e+00 1.842819640600493303e+00
3.960000000000000000e+02 3.959999999999999964e+00 1.974079888083191348e+00
3.970000000000000000e+02 3.970000000000000195e+00 2.050561425476909339e+00
3.980000000000000000e+02 3.979999999999999982e+00 2.078745170055336988e+00
3.990000000000000000e+02 3.990000000000000213e+00 1.892243339167697158e+00
4.000000000000000000e+02 4.000000000000000000e+00 2.037437028212621293e+00
4.010000000000000000e+02 4.009999999999999787e+00 2.359337130788103032e+00
4.020000000000000000e+02 4.020000000000000462e+00 1.897760477392596457e+00
4.030000000000000000e+02 4.030000000000000249e+00 2.319478486065066125e+00
4.040000000000000000e+02 4.040000000000000036e+00 2.143813961951420488e+00
4.050000000000000000e+02 4.049999999999999822e+00 2.090855777550720163e+00
4.060000000000000000e+02 4.060000000000000497e+00 1.937049466513042217e+00
4.070000000000000000e+02 4.070000000000000284e+00 1.876268453141936465e+00
4.080000000000000000e+02 4.080000000000000071e+00 2.079190248722147860e+00
4.090000000000000000e+02 4.089999999999999858e+00 2.062320280950732609e+00
4.100000000000000000e+02 4.099999999999999645e+00 2.009155487679208374e+00
4.110000000000000000e+02 4.110000000000000320e+00 1.839487127365176944e+00
4.120000000000000000e+02 4.120000000000000107e+00 2.059775552797331155e+00
4.130000000000000000e+02 4.129999999999999893e+00 1.987444554378202000e+00
4.140000000000000000e+02 4.139999999999999680e+00 1.747640164812186647e+00
4.150000000000000000e+02 4.150000000000000355e+00 1.684311544051390941e+00
4.160000000000000000e+02 4.160000000000000142e+00 2.087295271077975745e+00
4.170000000000000000e+02 4.169999999999999929e+00 1.913415218589403111e+00
4.180000000000000000e+02 4.179999999999999716e+00 2.037654351002646802e+00
4.190000000000000000e+02 4.190000000000000391e+00 1.886972392485295691e+00
4.200000000000000000e+02 4.200000000000000178e+00 1.997082152538258493e+00
4.210000000000000000e+02 4.209999999999999964e+00 2.015427797677152633e+00
4.220000000000000000e+02 4.219999999999999751e+00 1.819826035776830775e+00
4.230000000000000000e+02 4.230000000000000426e+00 2.091436479545187854e+00
4.240000000000000000e+02 4.240000000000000213e+00 2.069747764187467531e+00
4.250000000000000000e+02 4.250000000000000000e+00 2.014762036495880704e+00
4.260000000000000000e+02 4.259999999999999787e+00 1.652158395122487633e+00
4.270000000000000000e+02 4.270000000000000462e+00 1.915843937284384513e+00
4.280000000000000000e+02 4.280000000000000249e+00 1.861149347041094471e+00
4.290000000000000000e+02 4.290000000000000036e+00 2.015844379926334806e+00
4.300000000000000000e+02 4.299999999999999822e+00 1.880954368187403247e+00
4.310000000000000000e+02 4.310000000000000497e+00 2.068335777546813858e+00
4.320000000000000000e+02 4.320000000000000284e+00 2.020196792110663608e+00
4.330000000000000000e+02 4.330000000000000071e+00 2.127700111172966313e+00
4.340000000000000000e+02 4.339999999999999858e+00 2.143192664229797817e+00
4.350000000000000000e+02 4.350000000000000533e+00 2.087318454502602894e+00
4.360000000000000000e+02 4.360000000000000320e+00 1.943485509250448828e+00
4.370000000000000000e+02 4.370000000000000107e+00 1.804164229562120747e+00
4.380000000000000000e+02 4.379999999999999893e+00 1.927582031356910086e+00
4.390000000000000000e+02 4.389999999999999680e+00 1.992459776589676324e+00
4.400000000000000000e+02 4.400000000000000355e+00 2.074650593710067881e+00
4.410000000000000000e+02 4.410000000000000142e+00 2.191811580268708592e+00
4.420000000000000000e+02 4.419999999999999929e+00 2.006334923407841142e+00
4.430000000000000000e+02 4.429999999999999716e+00 1.925443616991124651e+00
4.440000000000000000e+02 4.440000000000000391e+00 2.206460192641847229e+00
4.450000000000000000e+02 4.450000000000000178e+00 2.035249773150392461e+00
4.460000000000000000e+02 4.459999999999999964e+00 1.996600773589688904e+00
4.470000000000000000e+02 4.469999999999999751e+00 1.982066732015586252e+00
4.480000000000000000e+02 4.480000000000000426e+00 1.989129736402156068e+00
4.490000000000000000e+02 4.490000000000000213e+00 2.021441789386492882e+00
4.500000000000000000e+02 4.500000000000000000e+00 2.094988429291126053e+00
4.510000000000000000e+02 4.509999999999999787e+00 1.970665419011393915e+00
4.520000000000000000e+02 4.520000000000000462e+00 1.823951818041709361e+00
4.530000000000000000e+02 4.530000000000000249e+00 2.217315743026087915e+00
4.540000000000000000e+02 4.540000000000000036e+00 1.713647337385516112e+00
4.550000000000000000e+02 4.549999999999999822e+00 2.008126234923491626e+00
4.560000000000000000e+02 4.560000000000000497e+00 2.142908659443239827e+00
4.570000000000000000e+02 4.570000000000000284e+00 2.070011570653907729e+00
4.580000000000000000e+02 4.580000000000000071e+00 2.256385614605149748e+00
4.590000000000000000e+02 4.589999999999999858e+00 2.315063551923037366e+00
4.600000000000000000e+02 4.600000000000000533e+00 1.874510570932338638e+00
4.610000000000000000e+02 4.610000000000000320e+00 1.943256229998821860e+00
4.620000000000000000e+02 4.620000000000000107e+00 2.139323833688882903e+00
4.630000000000000000e+02 4.629999999999999893e+00 2.141965756046557257e+00
4.640000000000000000e+02 4.639999999999999680e+00 1.890246213695788269e+00
4.650000000000000000e+02 4.650000000000000355e+00 2.016965613238828503e+00
4.660000000000000000e+02 4.660000000000000142e+00 1.987841653801487363e+00
4.670000000000000000e+02 4.669999999999999929e+00 2.162733087220107375e+00
4.680000000000000000e+02 4.679999999999999716e+00 2.102418582053534379e+00
4.690000000000000000e+02 4.690000000000000391e+00 1.837636702070033268e+00
4.700000000000000000e+02 4.700000000000000178e+00 2.008221994765046592e+00
4.710000000000000000e+02 4.709999999999999964e+00 2.033919850230403448e+00
4.720000000000000000e+02 4.719999999999999751e+00 2.002096798859164473e+00
4.730000000000000000e+02 4.730000000000000426e+00 2.114978370560376408e+00
4.740000000000000000e+02 4.740000000000000213e+00 1.881135862821275317e+00
4.750000000000000000e+02 4.750000000000000000e+00 2.164104150706207541e+00
4.760000000000000000e+02 4.759999999999999787e+00 1.849294909998637104e+00
4.770000000000000000e+02 4.770000000000000462e+00 1.972792511596756615e+00
4.780000000000000000e+02 4.780000000000000249e+00 2.081526456830844030e+00
4.790000000000000000e+02 4.790000000000000036e+00 2.075186890661847361e+00
4.800000000000000000e+02 4.799999999999999822e+00 1.937488539817097344e+00
4.810000000000000000e+02 4.810000000000000497e+00 2.093662949753364533e+00
4.820000000000000000e+02 4.820000000000000284e+00 2.207805395730626952e+00
4.830000000000000000e+02 4.830000000000000071e+00 1.996626154028238620e+00
4.840000000000000000e+02 4.839999999999999858e+00 1.888950725752151172e+00
4.850000000000000000e+02 4.850000000000000533e+00 1.955227487790415442e+00
4.860000000000000000e+02 4.860000000000000320e+00 2.176091386538316907e+00
4.870000000000000000e+02 4.870000000000000107e+00 2.238157444851906597e+00
4.880000000000000000e+02 4.879999999999999893e+00 2.063116168230364700e+00
4.890000000000000000e+02 4.889999999999999680e+00 2.100107967539007969e+00
4.900000000000000000e+02 4.900000000000000355e+00 2.073362998116349498e+00
4.910000000000000000e+02 4.910000000000000142e+00 1.946305997067808935e+00
4.920000000000000000e+02 4.919999999999999929e+00 1.996069099648219769e+00
4.930000000000000000e+02 4.929999999999999716e+00 2.116782797301260288e+00
4.940000000000000000e+02 4.940000000000000391e+00 1.926285801022829425e+00
4.950000000000000000e+02 4.950000000000000178e+00 2.094939268379827801e+00
4.960000000000000000e+02 4.959999999999999964e+00 1.961797251365307471e+00
4.970000000000000000e+02 4.969999999999999751e+00 2.089393633162207831e+00
4.980000000000000000e+02 4.980000000000000426e+00 1.970344176438923789e+00
4.990000000000000000e+02 4.990000000000000213e+00 1.999825204983326055e+00
5.000000000000000000e+02 5.000000000000000000e+00 2.022697542125829084e+00
5.010000000000000000e+02 5.009999999999999787e+00 2.106914787559063917e+00
5.020000000000000000e+02 5.020000000000000462e+00 2.099955814760878337e+00
5.030000000000000000e+02 5.030000000000000249e+00 2.102368785924056738e+00
5.040000000000000000e+02 5.040000000000000036e+00 1.917318469677594894e+00
5.050000000000000000e+02 5.049999999999999822e+00 2.072927153506293418e+00
5.060000000000000000e+02 5.060000000000000497e+00 2.038796600269856985e+00
5.070000000000000000e+02 5.070000000000000284e+00 2.026421534311429795e+00
5.080000000000000000e+02 5.080000000000000071e+00 2.348255449581313048e+00
5.090000000000000000e+02 5.089999999999999858e+00 2.097336427327743724e+00
5.100000000000000000e+02 5.100000000000000533e+00 1.880999913170410487e+00
5.110000000000000000e+02 5.110000000000000320e+00 1.859155151668386852e+00
5.120000000000000000e+02 5.120000000000000107e+00 2.151083321088989919e+00
5.130000000000000000e+02 5.129999999999999893e+00 2.091596435005808718e+00
5.140000000000000000e+02 5.139999999999999680e+00 1.953581087960923668e+00
5.150000000000000000e+02 5.150000000000000355e+00 2.092096182099581370e+00
5.160000000000000000e+02 5.160000000000000142e+00 2.220888286362709518e+00
5.170000000000000000e+02 5.169999999999999929e+00 2.092769191153151631e+00
5.180000000000000000e+02 5.179999999999999716e+00 1.962151569586766842e+00
5.190000000000000000e+02 5.190000000000000391e+00 1.904259365714633834e+00
5.200000000000000000e+02 5.200000000000000178e+00 1.840431424104600255e+00
5.210000000000000000e+02 5.209999999999999964e+00 2.144983983324625143e+00
5.220000000000000000e+02 5.219999999999999751e+00 1.589945818030404912e+00
5.230000000000000000e+02 5.230000000000000426e+00 1.893034337257353261e+00
5.240000000000000000e+02 5.240000000000000213e+00 2.047383363270986578e+00
5.250000000000000000e+02 5.250000000000000000e+00 2.038770771611422727e+00
5.260000000000000000e+02 5.259999999999999787e+00 1.958591433279304628e+00
5.270000000000000000e+02 5.270000000000000462e+00 2.039839087970959586e+00
5.280000000000000000e+02 5.280000000000000249e+00 2.027785957126213567e+00
5.290000000000000000e+02 5.290000000000000036e+00 2.252839285192703933e+00
5.300000000000000000e+02 5.299999999999999822e+00 1.813844834030463593e+00
5.310000000000000000e+02 5.310000000000000497e+00 1.947614118350590839e+00
5.320000000000000000e+02 5.320000000000000284e+00 2.042589994046119184e+00
5.330000000000000000e+02 5.330000000000000071e+00 1.990397074625493312e+00
5.340000000000000000e+02 5.339999999999999858e+00 2.005413252078326991e+00
5.350000000000000000e+02 5.350000000000000533e+00 2.061787553472375301e+00
5.360000000000000000e+02 5.360000000000000320e+00 2.033349575772166240e+00
5.370000000000000000e+02 5.370000000000000107e+00 2.139903556563441001e+00
5.380000000000000000e+02 5.379999999999999893e+00 1.886759510609216539e+00
5.390000000000000000e+02 5.389999999999999680e+00 2.101464887986172148e+00
5.400000000000000000e+02 5.400000000000000355e+00 2.036553871037671382e+00
5.410000000000000000e+02 5.410000000000000142e+00 2.313099525861651795e+00
5.420000000000000000e+02 5.419999999999999929e+00 2.129915226364850867e+00
5.430000000000000000e+02 5.429999999999999716e+00 2.190502479251350998e+00
5.440000000000000000e+02 5.440000000000000391e+00 2.079651472459407291e+00
5.450000000000000000e+02 5.450000000000000178e+00 2.196078368984605511e+00
5.460000000000000000e+02 5.459999999999999964e+00 1.981470161728950075e+00
5.470000000000000000e+02 5.469999999999999751e+00 2.208541406983196342e+00
5.480000000000000000e+02 5.480000000000000426e+00 2.140958653659612576e+00
5.490000000000000000e+02 5.490000000000000213e+00 1.982833561586891724e+00
5.500000000000000000e+02 5.500000000000000000e+00 2.140092606139381015e+00
5.510000000000000000e+02 5.509999999999999787e+00 1.991352111073071196e+00
5.520000000000000000e+02 5.520000000000000462e+00 2.345356802589593226e+00
5.530000000000000000e+02 5.530000000000000249e+00 2.152588076397928596e+00
5.540000000000000000e+02 5.540000000000000036e+00 2.091286386592505764e+00
5.550000000000000000e+02 5.549999999999999822e+00 1.837351031899407960e+00
5.560000000000000000e+02 5.560000000000000497e+00 2.246837407667571895e+00
5.570000000000000000e+02 5.570000000000000284e+00 1.997249922814890555e+00
5.580000000000000000e+02 5.580000000000000071e+00 2.009066667285689167e+00
5.590000000000000000e+02 5.589999999999999858e+00 1.918859082551170436e+00
5.600000000000000000e+02 5.600000000000000533e+00 2.223689413010338622e+00
5.610000000000000000e+02 5.610000000000000320e+00 1.991114676007800677e+00
5.620000000000000000e+02 5.620000000000000107e+00 2.077057859966063180e+00
5.630000000000000000e+02 5.629999999999999893e+00 2.177580597793997708e+00
5.640000000000000000e+02 5.639999999999999680e+00 2.001718067365898968e+00
5.650000000000000000e+02 5.650000000000000355e+00 2.038692796835717580e+00
5.660000000000000000e+02 5.660000000000000142e+00 2.079418628236187505e+00
5.670000000000000000e+02 5.669999999999999929e+00 2.136591386315574326e+00
5.680000000000000000e+02 5.679999999999999716e+00 2.169263172104953341e+00
5.690000000000000000e+02 5.690000000000000391e+00 2.050685328735905255e+00
5.700000000000000000e+02 5.700000000000000178e+00 2.221153824872104110e+00
5.710000000000000000e+02 5.709999999999999964e+00 2.237071661533882150e+00
5.720000000000000000e+02 5.719999999999999751e+00 2.015670745037022815e+00
5.730000000000000000e+02 5.730000000000000426e+00 2.158455480112677627e+00
5.740000000000000000e+02 5.740000000000000213e+00 2.358644835678350926e+00
5.750000000000000000e+02 5.750000000000000000e+00 2.172470296239331411e+00
5.760000000000000000e+02 5.759999999999999787e+00 2.221901314702844576e+00
5.770000000000000000e+02 5.770000000000000462e+00 2.216781194973890923e+00
5.780000000000000000e+02 5.780000000000000249e+00 1.928617480496574110e+00
5.790000000000000000e+02 5.790000000000000036e+00 2.062259098208598207e+00
5.800000000000000000e+02 5.799999999999999822e+00 1.837200908077749606e+00
5.810000000000000000e+02 5.810000000000000497e+00 2.116604758289175159e+00
5.820000000000000000e+02 5.820000000000000284e+00 2.085586262213023456e+00
5.830000000000000000e+02 5.830000000000000071e+00 2.074411505088166408e+00
5.840000000000000000e+02 5.839999999999999858e+00 1.956804676576183066e+00
5.850000000000000000e+02 5.850000000000000533e+00 2.163363747354364985e+00
5.860000000000000000e+02 5.860000000000000320e+00 1.979721382019756781e+00
5.870000000000000000e+02 5.870000000000000107e+00 2.032590475408227793e+00
5.880000000000000000e+02 5.879999999999999893e+00 2.065613691609519353e+00
5.890000000000000000e+02 5.889999999999999680e+00 2.228670697362844955e+00
5.900000000000000000e+02 5.900000000000000355e+00 2.262829388246577089e+00
5.910000000000000000e+02 5.910000000000000142e+00 2.126946446246889000e+00
5.920000000000000000e+02 5.919999999999999929e+00 2.250970269065341700e+00
5.930000000000000000e+02 5.929999999999999716e+00 1.990767801317690378e+00
5.940000000000000000e+02 5.940000000000000391e+00 2.137154694802288368e+00
5.950000000000000000e+02 5.950000000000000178e+00 2.104464840881801635e+00
5.960000000000000000e+02 5.959999999999999964e+00 1.938243774301551481e+00
5.970000000000000000e+02 5.969999999999999751e+00 2.249316679681329756e+00
5.980000000000000000e+02 5.980000000000000426e+00 2.097271500169463732e+00
5.990000000000000000e+02 5.990000000000000213e+00 1.983033828168124568e+00
